#,moniker_name,domain,reliability_mean,reliability_label,bias_mean,bias_label
1095,LifeHacker,.lifehacker.com,43.99999944,Reliable; Analysis/Fact Reporting,-2.015872857,Middle
1096,KOCO 5 News Oklahoma City,.koco.com,43.27083375,Reliable; Analysis/Fact Reporting,-1.385964737,Middle
1097,Alaska Public Media,.alaskapublic.org,46.37777867,Reliable; Analysis/Fact Reporting,-0.222222,Middle
1098,Boom Live,.boomlive.in,45.62222267,Reliable; Analysis/Fact Reporting,-0.133332667,Middle
1099,Health Feedback,.healthfeedback.org,46.90624813,Reliable; Analysis/Fact Reporting,-0.5,Middle
1100,Undark,.undark.org,44.48484864,Reliable; Analysis/Fact Reporting,-3.916667143,Middle
1101,New Scientist,.newscientist.com,45.755556,Reliable; Analysis/Fact Reporting,-2.703703889,Middle
1102,CNN International: CNN Newsroom with Kim Brunhuber,.tv.cnnnewsroomkimbrunhuber.adfontesmedia.com,45.3333325,Reliable; Analysis/Fact Reporting,-5.42857,Middle
1103,News Daytona Beach - WNDB,.newsdaytonabeach.com,44.39999933,Reliable; Analysis/Fact Reporting,-0.533332667,Middle
1104,WINK News,.winknews.com,45.14705941,Reliable; Analysis/Fact Reporting,-1.516666,Middle
1105,The Columbus Dispatch,.dispatch.com,45.04166583,Reliable; Analysis/Fact Reporting,-2.049383333,Middle
1106,The State Journal-Register,.sj-r.com,46.87451,Reliable; Analysis/Fact Reporting,-0.529411765,Middle
1107,Krebs on Security,.krebsonsecurity.com,45.316666,Reliable; Analysis/Fact Reporting,-0.055555333,Middle
1108,The Flip Side,.theflipside.io,39.5666665,Generally Reliable/Analysis OR Other Issues,-0.1499995,Middle
1109,MedPage Today,.medpagetoday.com,43.63636455,Reliable; Analysis/Fact Reporting,-0.424242273,Middle
1110,RFI - Radio France Internationale (website),.rfi.fr,43.22222267,Reliable; Analysis/Fact Reporting,-0.155556,Middle
1111,The Chronicle of Philanthropy,.philanthropy.com,39.08888867,Generally Reliable/Analysis OR Other Issues,-3.707070909,Middle
1112,NBC KCRA 3 Sacramento,.kcra.com,45.070175,Reliable; Analysis/Fact Reporting,-2.241134894,Middle
1113,Post Bulletin - Rochester,.postbulletin.com,42.83333389,Reliable; Analysis/Fact Reporting,-2.412698095,Middle
1114,ABC Denver 7 KMGH,.denver7.com,44.01041719,Reliable; Analysis/Fact Reporting,-0.21875,Middle
1115,Apartment Therapy,.apartmenttherapy.com,38.48888867,Generally Reliable/Analysis OR Other Issues,-2.851852222,Middle
1116,Bleacher Report,.bleacherreport.com,39.20000067,Generally Reliable/Analysis OR Other Issues,-0.044444667,Middle
1117,EatingWell,.eatingwell.com,42.62745118,Reliable; Analysis/Fact Reporting,-3.492753478,Middle
1118,Women's Health,.womenshealthmag.com,39.08695609,Generally Reliable/Analysis OR Other Issues,-7.178861707,Skews Left
1119,Seeking Alpha,.seekingalpha.com,42.53333333,Reliable; Analysis/Fact Reporting,-0.177778,Middle
1120,Space.com,.space.com,45.19871808,Reliable; Analysis/Fact Reporting,-0.179487308,Middle
1121,Quanta Magazine,.quantamagazine.org,45.77083313,Reliable; Analysis/Fact Reporting,0,Middle
1122,Texas Public Radio,.tpr.org,43.80158714,Reliable; Analysis/Fact Reporting,-3.691358148,Middle
1123,Spotlight PA - Pennsylvania,.spotlightpa.org,44.47916688,Reliable; Analysis/Fact Reporting,-0.5,Middle
1124,Beg to Differ with Mona Charen,.pod.begtodiffer.adfontesmedia.com,35.1666675,Generally Reliable/Analysis OR Other Issues,-7.133332,Skews Left
1125,The President's Inbox,.pod.cfrpresidentsinbox.adfontesmedia.com,44.44444333,Reliable; Analysis/Fact Reporting,-1.666666667,Middle
1126,0.313194444,.pod.731podcast.adfontesmedia.com,37.88889,Generally Reliable/Analysis OR Other Issues,-0.555556667,Middle
1127,The Truth with Lisa Boothe,.pod.thetruthwithlisaboothe.adfontesmedia.com,16.94117471,Unreliable; Problematic,21.666665,Hyper-Partisan Right
1128,Wall Street Breakfast,.pod.wallstreetbreakfast.adfontesmedia.com,44.66666667,Reliable; Analysis/Fact Reporting,-0.222223333,Middle
1129,Cheat Sheet Podcast from The Daily Beast,.pod.cheatsheetdailybeast.adfontesmedia.com,43.6666675,Reliable; Analysis/Fact Reporting,-4.809524286,Middle
1130,The Brookings Cafeteria,.pod.brookingscafeteria.adfontesmedia.com,41.6,Reliable; Analysis/Fact Reporting,-9.939392727,Skews Left
1131,With Friends Like These,.pod.withfriendslikethese.adfontesmedia.com,33.44444667,Generally Reliable/Analysis OR Other Issues,-19.76923385,Hyper-Partisan Left
1132,The Real Story,.pod.bbcrealstory.adfontesmedia.com,46.88889,Reliable; Analysis/Fact Reporting,-1.444443333,Middle
1133,BuzzFeed Daily,.pod.buzzfeeddaily.adfontesmedia.com,33.11111,Generally Reliable/Analysis OR Other Issues,-7.222225,Skews Left
1134,Cato Daily Podcast,.pod.catodailypod.adfontesmedia.com,41.333335,Reliable; Analysis/Fact Reporting,5.095235714,Middle
1135,America Dissected,.pod.americadissected.adfontesmedia.com,34.25,Generally Reliable/Analysis OR Other Issues,-13.733334,Strong Left
1136,Pod Save The People,.pod.podsavethepeople.adfontesmedia.com,35.55555333,Generally Reliable/Analysis OR Other Issues,-13.22222333,Strong Left
1137,CBS News Roundup,.pod.cbsworldnewsroundup.adfontesmedia.com,46.18518556,Reliable; Analysis/Fact Reporting,-4.249999167,Middle
1138,David Icke,.davidicke.com,15.59433962,Unreliable; Misleading,18.2426162,Hyper-Partisan Right
1139,Dlisted,.dlisted.com,28.74074056,Mixed Reliability/Opinion OR Other Issues,-2.222221667,Middle
1140,Politico Playbook Daily Briefing,.pod.politicoplaybookdailybriefing.adfontesmedia.com,41.8333325,Reliable; Analysis/Fact Reporting,-3.90476,Middle
1141,The Debate,.pod.newsweekthedebate.adfontesmedia.com,38,Generally Reliable/Analysis OR Other Issues,5.20833625,Middle
1142,Politico's Pulse Check,.pod.politicospulsecheck.adfontesmedia.com,43.5833325,Reliable; Analysis/Fact Reporting,-0.5,Middle
1143,All That's Interesting,.allthatsinteresting.com,42.42803,Reliable; Analysis/Fact Reporting,-0.083333182,Middle
1144,Politico Energy,.pod.politicoenergy.adfontesmedia.com,44.55555667,Reliable; Analysis/Fact Reporting,-0.777776667,Middle
1145,Tallahassee Reports,.tallahasseereports.com,44.80392,Reliable; Analysis/Fact Reporting,0.117647647,Middle
1146,Fox Business: Varney & Company,.tv.varneyandcompany.adfontesmedia.com,33.11111,Generally Reliable/Analysis OR Other Issues,16.916665,Strong Right
1147,FOX 12 Oregon KPTV,.kptv.com,45.89473632,Reliable; Analysis/Fact Reporting,-0.070175789,Middle
1148,Oil City News,.oilcity.news,39.27777778,Generally Reliable/Analysis OR Other Issues,4.666666667,Middle
1149,WAFB - Baton Rouge,.wafb.com,46.14285714,Reliable; Analysis/Fact Reporting,0.03174619,Middle
1150,OBX Today,.obxtoday.com,45.93333333,Reliable; Analysis/Fact Reporting,0,Middle
1151,Digiday,.digiday.com,44.14814833,Reliable; Analysis/Fact Reporting,-0.296296667,Middle
1152,"The Bulletin - Bend, OR",.bendbulletin.com,45.01754368,Reliable; Analysis/Fact Reporting,-1.621211818,Middle
1153,Medical Xpress,.medicalxpress.com,46.07843176,Reliable; Analysis/Fact Reporting,-0.058823529,Middle
1154,Transport Topics,.ttnews.com,44.47058882,Reliable; Analysis/Fact Reporting,0.039215882,Middle
1155,InStyle,.instyle.com,33.25925889,Generally Reliable/Analysis OR Other Issues,-4.240740556,Middle
1156,7 News Boston WHDH,.whdh.com,47.01960765,Reliable; Analysis/Fact Reporting,-2.333334,Middle
1157,Financial Buzz,.financialbuzz.com,46.59375062,Reliable; Analysis/Fact Reporting,-0.02604125,Middle
1158,CFO,.cfo.com,42.2575271,Reliable; Analysis/Fact Reporting,0.032258387,Middle
1159,Oil & Gas Journal,.ogj.com,46.0634919,Reliable; Analysis/Fact Reporting,1.472222917,Middle
1160,Click 2 Houston | NBC Houston KPRC,.click2houston.com,43.75,Reliable; Analysis/Fact Reporting,-2.738094643,Middle
1161,BET,.bet.com,40.79393909,Reliable; Analysis/Fact Reporting,-5.120430645,Middle
1162,Fort Worth Star-Telegram,.star-telegram.com,42.74999938,Reliable; Analysis/Fact Reporting,-0.375,Middle
1163,The Sun - UK,.thesun.co.uk,32.93073597,Generally Reliable/Analysis OR Other Issues,3.818181948,Middle
1164,ABC 13 Houston KTRK,.abc13.com,46.67460389,Reliable; Analysis/Fact Reporting,-0.277777778,Middle
1165,Fox 10 Phoenix KSAZ,.fox10phoenix.com,46.33043435,Reliable; Analysis/Fact Reporting,0.21739087,Middle
1166,ABC Seattle KOMO 4,.komonews.com,44.06249937,Reliable; Analysis/Fact Reporting,-0.604165625,Middle
1167,ABC 7 NY WABC,.abc7ny.com,45.41176471,Reliable; Analysis/Fact Reporting,-0.725489412,Middle
1168,FOX 4 Kansas City WDAF,.fox4kc.com,44.23809571,Reliable; Analysis/Fact Reporting,-1.83333375,Middle
1169,KHOU 11 News Houston CBS,.khou.com,46.96296333,Reliable; Analysis/Fact Reporting,-2.793651429,Middle
1170,Philadelphia Magazine,.phillymag.com,36.27083313,Generally Reliable/Analysis OR Other Issues,-4.6071425,Middle
1171,FOX 11 LA KTTV,.foxla.com,44.814815,Reliable; Analysis/Fact Reporting,4.75,Middle
1172,NBC 3 Cleveland WKYC,.wkyc.com,46.33333318,Reliable; Analysis/Fact Reporting,-0.060605909,Middle
1173,WSB-TV Channel 2 Atlanta ABC,.wsbtv.com,46.27777833,Reliable; Analysis/Fact Reporting,-0.018518333,Middle
1174,Deadspin,.deadspin.com,27.08333208,Mixed Reliability/Opinion OR Other Issues,-14.48427755,Strong Left
1175,FOX 8 Cleveland WJW,.fox8.com,44.25925889,Reliable; Analysis/Fact Reporting,3.079364762,Middle
1176,NBC Chicago WMAQ,.nbcchicago.com,45.52777722,Reliable; Analysis/Fact Reporting,-0.425926111,Middle
1177,NBC4 Washington WRC,.nbcwashington.com,46.49019529,Reliable; Analysis/Fact Reporting,-0.078431176,Middle
1178,12 News KPNX Arizona,.12news.com,46.9375,Reliable; Analysis/Fact Reporting,-0.25,Middle
1179,Democrat And Chronicle - Rochester,.democratandchronicle.com,43.22222133,Reliable; Analysis/Fact Reporting,-4.095238095,Middle
1180,FOX 59 Indianapolis WXIN,.fox59.com,44.68055458,Reliable; Analysis/Fact Reporting,0.25,Middle
1181,Making Sense With Sam Harris,.pod.makingsensewithsamharris.adfontesmedia.com,34.16666667,Generally Reliable/Analysis OR Other Issues,1.866666667,Middle
1182,Freakonomics Radio,.pod.freakonomicsradio.adfontesmedia.com,40.72222167,Reliable; Analysis/Fact Reporting,-6.9722225,Skews Left
1183,NPR: Wait Wait... Don't Tell Me!,.pod.nprwaitwait.adfontesmedia.com,34.27777667,Generally Reliable/Analysis OR Other Issues,-4.296297778,Middle
1184,Plastics News,.plasticsnews.com,41.125,Reliable; Analysis/Fact Reporting,0.229166875,Middle
1185,Junkee,.junkee.com,38.95555667,Generally Reliable/Analysis OR Other Issues,-7.736109583,Skews Left
1186,Thomas Net,.thomasnet.com,43.44444533,Reliable; Analysis/Fact Reporting,-0.333333333,Middle
1187,House Beautiful,.housebeautiful.com,36.97777867,Generally Reliable/Analysis OR Other Issues,-0.999999333,Middle
1188,American Action Forum,.americanactionforum.org,40.28229188,Reliable; Analysis/Fact Reporting,2.000000233,Middle
1189,Skidmore News,.skidmorenews.com,38.77777733,Generally Reliable/Analysis OR Other Issues,-8.962962222,Skews Left
1190,Sunday Papers,.pod.sundaypapers.adfontesmedia.com,23.99999833,Unreliable; Problematic,-6.814817778,Skews Left
1191,It's News to Us,.pod.itsnewstous.adfontesmedia.com,28.33333333,Mixed Reliability/Opinion OR Other Issues,-12.916665,Strong Left
1192,Revolutionary Blackout,.tv.revolutionaryblackout.adfontesmedia.com,20.94117471,Unreliable; Problematic,-31.44444556,Most Extreme Left
1193,The Takeout,.pod.cbsthetakeout.adfontesmedia.com,45.4166675,Reliable; Analysis/Fact Reporting,-2.4166675,Middle
1194,The Daily Zeitgeist,.pod.dailyzeitgeist.adfontesmedia.com,26.88889,Mixed Reliability/Opinion OR Other Issues,-11.70370333,Skews Left
1195,Delete Your Account Podcast,.pod.deleteyouraccount.adfontesmedia.com,34.44444333,Generally Reliable/Analysis OR Other Issues,-20.333335,Hyper-Partisan Left
1196,Playbook Deep Dive,.pod.playbookdeepdive.adfontesmedia.com,41.133336,Reliable; Analysis/Fact Reporting,-0.733334,Middle
1197,Worst Year Ever,.pod.worstyearever.adfontesmedia.com,20.666665,Unreliable; Problematic,-22.666666,Hyper-Partisan Left
1198,The Sharyl Attkisson Podcast,.pod.sharylattkissonpodcast.adfontesmedia.com,38.11111,Generally Reliable/Analysis OR Other Issues,6.277778333,Skews Right
1199,Pantsuit Politics,.pod.pantsuitpoliticsshow.adfontesmedia.com,31,Mixed Reliability/Opinion OR Other Issues,-15.416665,Strong Left
1200,As It Happens with Nil Köksal and Chris Howden,.pod.asithappens.adfontesmedia.com,41.44444333,Reliable; Analysis/Fact Reporting,-1.666666667,Middle
1201,Talking Feds,.pod.talkingfeds.adfontesmedia.com,34.5,Generally Reliable/Analysis OR Other Issues,-15.2499975,Strong Left
1202,The Divide with Brandi Kruse,.pod.dividebrandikruse.adfontesmedia.com,39.77777667,Generally Reliable/Analysis OR Other Issues,2.333333333,Middle
1203,Intelligence Matters,.pod.cbsintelligencematters.adfontesmedia.com,43.44444333,Reliable; Analysis/Fact Reporting,0.333333333,Middle
1204,The Times: Daily news from the L.A. Times,.pod.latimesdailynewspod.adfontesmedia.com,44.66666667,Reliable; Analysis/Fact Reporting,-1.666666667,Middle
1205,CNN Political Briefing,.pod.cnnpoliticalbriefing.adfontesmedia.com,40.8,Reliable; Analysis/Fact Reporting,-8.57576,Skews Left
1206,CBC News: The World This Hour,.pod.cbcnewsworldhourtom.adfontesmedia.com,48.11111333,Reliable; Fact Reporting,0,Middle
1207,Start Me Up with Kimberley A. Johnson,.pod.startmeupkim.adfontesmedia.com,24.76190571,Mixed Reliability/Opinion OR Other Issues,-19.99999857,Hyper-Partisan Left
1208,NPR: Short Wave,.pod.nprshortwave.adfontesmedia.com,46,Reliable; Analysis/Fact Reporting,-1.333333333,Middle
1209,The Josh Marshall Podcast,.pod.thejoshmarshallpod.adfontesmedia.com,37.11111,Generally Reliable/Analysis OR Other Issues,-11.77777667,Skews Left
1210,The Untold Story with Martha MacCallum,.pod.foxtheuntoldstory.adfontesmedia.com,41.6666675,Reliable; Analysis/Fact Reporting,0.833335,Middle
1211,The World Next Week,.pod.cfrworldnextweek.adfontesmedia.com,44,Reliable; Analysis/Fact Reporting,-1.11111,Middle
1212,Equities News,.equities.com,36.64444467,Generally Reliable/Analysis OR Other Issues,-0.03174619,Middle
1213,The Oklahoman,.oklahoman.com,44.666668,Reliable; Analysis/Fact Reporting,-0.622222667,Middle
1214,The Daily News - Galveston County,.galvnews.com,43.955556,Reliable; Analysis/Fact Reporting,-5.269840476,Middle
1215,Sentinel Colorado,.sentinelcolorado.com,43.75555467,Reliable; Analysis/Fact Reporting,-5.19047619,Middle
1216,Southern Poverty Law Center,.splcenter.org,35.27777778,Generally Reliable/Analysis OR Other Issues,-11.61805563,Skews Left
1217,NYT: Sway,.pod.nytimessway.adfontesmedia.com,40.77777667,Reliable; Analysis/Fact Reporting,-6.666666667,Skews Left
1218,The Waves,.pod.slatethewaves.adfontesmedia.com,34.33333333,Generally Reliable/Analysis OR Other Issues,-18.43589846,Hyper-Partisan Left
1219,Let's Get After it with Chris Cuomo,.pod.letsgetafterchriscuomo.adfontesmedia.com,25.055555,Mixed Reliability/Opinion OR Other Issues,-13.916665,Strong Left
1220,Why It Matters,.pod.cfrwhyitmatters.adfontesmedia.com,47.77777667,Reliable; Analysis/Fact Reporting,-1,Middle
1221,All the Presidents' Lawyers,.pod.allthepresidentslawyers.adfontesmedia.com,39.77777667,Generally Reliable/Analysis OR Other Issues,-2.444443333,Middle
1222,Science Alert,.sciencealert.com,45.71211955,Reliable; Analysis/Fact Reporting,-0.257575909,Middle
1223,NBC Connecticut 30 WVIT,.nbcconnecticut.com,44.79761929,Reliable; Analysis/Fact Reporting,-2.382353235,Middle
1224,The Sun - US,.the-sun.com,33.54407304,Generally Reliable/Analysis OR Other Issues,2.700581802,Middle
1225,CNBC: Fast Money,.tv.cnbcfastmoney.adfontesmedia.com,39.11111,Generally Reliable/Analysis OR Other Issues,-1.444443333,Middle
1226,Reporters Notebook,.pod.cbsreportersnotebook.adfontesmedia.com,44.66666667,Reliable; Analysis/Fact Reporting,-0.222223333,Middle
1227,The Dana Show,.pod.danaloesch.adfontesmedia.com,23.00000333,Unreliable; Problematic,20.866666,Hyper-Partisan Right
1228,Navy Times,.navytimes.com,46.25,Reliable; Analysis/Fact Reporting,-0.1833335,Middle
1229,CNBC: Fast Money Halftime Report,.tv.fastmoneyhalftimereport.adfontesmedia.com,38.55555333,Generally Reliable/Analysis OR Other Issues,-0.11111,Middle
1230,The Korea Times,.koreatimes.co.kr,45.844444,Reliable; Analysis/Fact Reporting,-1.2,Middle
1231,VERA Files,.verafiles.org,43.183333,Reliable; Analysis/Fact Reporting,-1.4166665,Middle
1232,France 24,.france24.com,45.85714381,Reliable; Analysis/Fact Reporting,-0.523809524,Middle
1233,Euronews,.euronews.com,44,Reliable; Analysis/Fact Reporting,-3.8533344,Middle
1234,indy100,.indy100.com,35.629167,Generally Reliable/Analysis OR Other Issues,-8.171429714,Skews Left
1235,Castanet,.castanet.net,44.76666667,Reliable; Analysis/Fact Reporting,-0.4,Middle
1236,Newsmax: The Gorka Reality Check,.tv.newsmaxtvgorkarealitycheck.adfontesmedia.com,19.66666462,Unreliable; Problematic,22.416665,Hyper-Partisan Right
1237,5-4 Pod,.pod.fivefourpod.adfontesmedia.com,22.80952286,Unreliable; Problematic,-21.14285571,Hyper-Partisan Left
1238,Fox Business: Making Money With Charles Payne,.tv.makingmoneywithcharlespayne.adfontesmedia.com,38.833335,Generally Reliable/Analysis OR Other Issues,6.410257692,Skews Right
1239,The World: Latest Edition,.pod.priworldlatestedition.adfontesmedia.com,46.88889,Reliable; Analysis/Fact Reporting,-2.88889,Middle
1240,CBS: CBS Overnight News,.tv.cbsovernightnews.adfontesmedia.com,45.44444667,Reliable; Analysis/Fact Reporting,-0.88889,Middle
1241,Texas National Security Review,.tnsr.org,39.67777733,Generally Reliable/Analysis OR Other Issues,0.472221667,Middle
1242,Fox Business: The Claman Countdown,.tv.foxbizclamancountdown.adfontesmedia.com,43.22222333,Reliable; Analysis/Fact Reporting,2.333333333,Middle
1243,Candace Owens - Daily Wire,.pod.candace.adfontesmedia.com,21.899998,Unreliable; Problematic,19.72222333,Hyper-Partisan Right
1244,The Inquiry,.pod.bbctheinquiry.adfontesmedia.com,45,Reliable; Analysis/Fact Reporting,-0.88889,Middle
1245,Mediaite's Press Club,.pod.mediaitetheinterview.adfontesmedia.com,39.61111167,Generally Reliable/Analysis OR Other Issues,0.027776667,Middle
1246,Hysteria,.pod.crookedhysteria.adfontesmedia.com,31.88889,Mixed Reliability/Opinion OR Other Issues,-17.22222333,Strong Left
1247,Reuters: Viewsroom,.pod.viewsroom.adfontesmedia.com,42.8333325,Reliable; Analysis/Fact Reporting,-0.666665,Middle
1248,Al Jazeera: Start Here,.tv.aljazeerastarthere.adfontesmedia.com,46.4166675,Reliable; Analysis/Fact Reporting,-0.5833325,Middle
1249,Real Coffee With Scott Adams,.pod.realcoffeescottadams.adfontesmedia.com,17.999998,Unreliable; Problematic,18.16666833,Hyper-Partisan Right
1250,The Star Democrat,.stardem.com,42.826666,Reliable; Analysis/Fact Reporting,-1.837037778,Middle
1251,Hannity (website),.hannity.com,31.77500063,Mixed Reliability/Opinion OR Other Issues,14.50740667,Strong Right
